elevation_m,slope_deg,ndvi,lst_celsius,rainfall_annual_mm,soil_moisture,clay_iron_ratio,ferrous_iron_index,latitude,longitude,dist_to_fault_km,standardized_lithology,mn_present,country
355.52,2.71,0.467,29.28,1151.6,0.215,1.89,1.78,22.080373,80.456657,5.78,Metamorphic_Schist,0,India
378.03,4.15,0.316,30.33,1180.0,0.292,2.96,1.42,21.340213,80.398283,3.64,Metamorphic_Schist,0,India
338.47,3.19,0.216,29.54,1161.2,0.244,3.1,2.31,21.251739,79.783539,5.67,Sedimentary_Mn_Oxide,1,India
314.85,4.64,0.491,30.87,1189.4,0.262,1.63,1.3,22.183353,80.377128,4.15,Metamorphic_Schist,0,India
352.11,6.36,0.201,33.46,1221.0,0.229,1.6,1.57,21.2196,80.292427,2.42,Metamorphic_Schist,0,India
316.31,2.09,0.488,29.07,1113.8,0.265,1.75,2.26,22.189305,79.695285,5.42,Metamorphic_Schist,0,India
418.66,2.96,0.481,29.4,1094.2,0.35,2.74,1.85,21.468551,79.661343,1.96,Sedimentary_Mn_Oxide,1,India
414.31,2.07,0.293,29.06,1138.5,0.203,2.88,2.39,21.952377,80.481337,0.88,Metamorphic_Schist,1,India
349.7,6.36,0.5,33.47,946.3,0.246,2.2,2.49,22.153249,78.721504,5.27,Metamorphic_Schist,0,India
339.68,7.78,0.212,36.46,1246.1,0.241,2.44,1.45,21.245644,80.045046,4.13,Metamorphic_Schist,0,India
326.23,5.46,0.5,31.97,851.0,0.245,2.46,1.61,22.150099,79.096435,5.78,Metamorphic_Schist,1,India
432.79,7.8,0.395,36.5,1246.4,0.34,2.78,2.5,21.646347,80.173527,5.73,Metamorphic_Schist,0,India
359.15,7.42,0.498,35.63,987.1,0.236,2.85,2.43,22.132034,78.646508,0.99,Metamorphic_Schist,1,India
335.05,7.97,0.484,36.92,898.3,0.223,3.12,1.38,22.101909,79.299908,1.61,Metamorphic_Schist,1,India
379.39,7.45,0.358,35.69,1240.3,0.307,1.68,2.11,21.368055,80.006605,4.9,Metamorphic_Schist,0,India
326.91,7.25,0.5,35.27,867.6,0.241,3.0,1.34,22.142767,79.204171,3.23,Metamorphic_Schist,0,India
425.03,6.4,0.219,33.55,1000.9,0.221,2.53,2.46,21.88491,79.504272,5.7,Sedimentary_Mn_Oxide,1,India
432.56,3.73,0.341,29.94,1075.9,0.324,1.64,1.35,21.682696,79.630343,0.82,Sedimentary_Mn_Oxide,1,India
356.69,4.08,0.379,30.26,1067.2,0.201,2.84,2.5,22.010922,79.615788,5.79,Metamorphic_Schist,0,India
441.59,8.0,0.44,36.99,904.7,0.351,3.2,2.0,21.612452,79.315832,5.17,Sedimentary_Mn_Oxide,1,India
325.2,3.67,0.481,29.89,890.6,0.271,1.62,2.49,22.199329,78.847306,1.23,Metamorphic_Schist,0,India
366.57,4.58,0.232,30.8,905.4,0.255,2.25,2.18,21.27259,78.809102,5.67,Sedimentary_Mn_Oxide,1,India
432.89,7.83,0.201,36.58,1015.5,0.249,1.6,1.83,21.823014,78.59763,5.46,Metamorphic_Schist,0,India
318.6,2.19,0.264,29.09,871.9,0.201,1.62,1.31,21.110035,78.905891,1.45,Metamorphic_Schist,0,India
377.01,7.74,0.356,36.38,941.5,0.307,1.92,1.44,21.36655,79.395859,4.42,Sedimentary_Mn_Oxide,1,India
414.05,2.85,0.495,29.35,1154.5,0.356,2.47,1.32,21.494891,80.450876,4.72,Metamorphic_Schist,0,India
321.79,6.61,0.494,33.95,1225.6,0.258,2.08,1.37,22.175734,80.277126,5.61,Metamorphic_Schist,0,India
423.16,7.88,0.204,36.71,889.8,0.233,1.67,2.33,21.856685,79.277494,4.79,Sedimentary_Mn_Oxide,1,India
399.69,4.34,0.238,30.53,901.2,0.214,3.15,1.48,21.906718,78.819504,5.8,Metamorphic_Schist,0,India
325.69,7.12,0.203,34.98,973.9,0.216,1.82,2.39,21.186224,79.456905,1.98,Metamorphic_Schist,1,India
341.57,4.98,0.497,31.3,1195.8,0.235,1.99,1.35,22.129757,80.361931,5.76,Metamorphic_Schist,1,India
426.11,3.36,0.228,29.66,1084.8,0.277,2.35,1.6,21.772283,79.645328,5.78,Sedimentary_Mn_Oxide,0,India
414.96,8.0,0.5,37.0,1047.8,0.358,2.83,1.44,21.512775,78.543504,4.57,Metamorphic_Schist,0,India
423.35,7.82,0.202,36.55,885.7,0.253,1.97,2.42,21.816001,79.265597,5.78,Sedimentary_Mn_Oxide,0,India
380.46,1.85,0.24,29.02,862.3,0.259,3.07,1.74,21.280127,78.945893,2.38,Sedimentary_Mn_Oxide,1,India
420.67,5.28,0.2,31.7,1201.3,0.243,2.42,2.44,21.835036,80.348314,0.98,Metamorphic_Schist,1,India
414.82,7.23,0.49,35.23,978.1,0.353,3.13,1.96,21.482522,78.662423,1.4,Metamorphic_Schist,0,India
397.69,4.46,0.41,30.66,850.1,0.325,2.25,1.96,21.40402,79.050603,3.45,Sedimentary_Mn_Oxide,1,India
381.6,7.96,0.367,36.91,1065.9,0.2,2.34,2.48,22.002634,78.513284,1.26,Metamorphic_Schist,0,India
330.67,5.64,0.223,32.24,851.6,0.206,2.92,1.44,21.150231,79.104975,3.94,Metamorphic_Schist,0,India
346.33,3.32,0.47,29.63,853.2,0.216,1.61,1.63,22.084401,79.003618,2.02,Metamorphic_Schist,0,India
459.9,4.42,0.461,30.62,1058.6,0.355,1.96,1.3,21.59375,79.601378,5.79,Sedimentary_Mn_Oxide,0,India
345.4,7.57,0.206,35.97,1242.5,0.236,1.7,1.33,21.234047,80.202287,5.05,Metamorphic_Schist,0,India
319.02,4.69,0.289,30.93,1051.6,0.2,1.86,2.26,21.090583,79.589663,1.46,Metamorphic_Schist,0,India
370.58,7.69,0.419,36.26,1244.6,0.204,2.36,1.5,22.039157,80.033099,1.07,Metamorphic_Schist,0,India
324.18,5.75,0.2,32.42,852.0,0.224,3.19,1.32,21.206438,79.110732,1.9,Sedimentary_Mn_Oxide,1,India
385.74,7.36,0.335,35.51,1238.9,0.2,2.96,1.46,21.981163,80.222194,4.91,Metamorphic_Schist,0,India
372.41,7.79,0.366,36.5,1012.3,0.2,2.87,2.47,22.001913,78.602948,4.36,Metamorphic_Schist,0,India
353.48,4.96,0.3,31.27,1044.3,0.286,2.68,2.2,21.328609,79.577515,2.92,Sedimentary_Mn_Oxide,1,India
342.35,8.0,0.243,37.0,1052.0,0.202,3.05,2.39,21.128028,78.536564,2.81,Metamorphic_Schist,1,India
395.34,7.97,0.329,36.93,918.8,0.2,2.41,2.05,21.976992,79.348408,5.8,Metamorphic_Schist,0,India
447.0,3.49,0.247,29.75,1167.2,0.288,3.03,1.3,21.752485,79.795636,2.96,Sedimentary_Mn_Oxide,1,India
400.11,2.9,0.389,29.37,855.3,0.318,2.79,2.11,21.388993,78.986784,5.74,Sedimentary_Mn_Oxide,0,India
344.66,7.79,0.493,36.49,884.2,0.259,3.19,1.33,22.178432,79.261376,3.62,Metamorphic_Schist,0,India
315.59,8.0,0.28,37.0,910.7,0.2,3.16,2.37,21.097365,79.330191,4.32,Metamorphic_Schist,1,India
337.47,7.05,0.497,34.82,970.0,0.235,2.7,2.48,22.129826,78.677027,2.33,Metamorphic_Schist,1,India
398.68,7.95,0.437,36.87,922.6,0.335,2.2,1.3,21.4251,79.356905,2.37,Sedimentary_Mn_Oxide,0,India
334.27,5.49,0.2,32.02,923.9,0.223,1.62,2.02,21.204275,78.767234,1.32,Metamorphic_Schist,1,India
366.82,3.58,0.263,29.82,1079.6,0.271,2.78,2.44,21.301108,79.63656,3.69,Sedimentary_Mn_Oxide,0,India
392.27,1.93,0.35,29.03,1117.3,0.2,2.5,2.36,21.991267,79.701396,4.86,Metamorphic_Schist,0,India
333.9,3.53,0.201,29.78,888.4,0.219,1.84,1.67,21.194255,78.85327,3.65,Metamorphic_Schist,0,India
438.28,2.76,0.262,29.3,1098.7,0.295,2.19,1.42,21.739521,79.669031,5.52,Sedimentary_Mn_Oxide,0,India
428.38,7.34,0.316,35.45,1238.4,0.316,1.98,2.5,21.699528,80.224558,1.27,Metamorphic_Schist,0,India
428.06,5.12,0.408,31.48,1198.3,0.343,1.8,2.14,21.637208,80.355718,2.2,Metamorphic_Schist,0,India
460.03,5.45,0.327,31.95,1030.6,0.32,1.61,1.55,21.692144,79.554684,3.7,Sedimentary_Mn_Oxide,0,India
334.52,3.44,0.483,29.71,852.7,0.269,2.34,2.13,22.196235,79.008245,5.78,Metamorphic_Schist,0,India
355.23,5.24,0.202,31.65,1036.6,0.231,1.72,2.48,21.223521,79.564694,5.57,Sedimentary_Mn_Oxide,1,India
408.46,4.78,0.465,31.03,1191.9,0.344,3.16,1.34,21.449965,80.371284,4.29,Metamorphic_Schist,0,India
427.26,3.9,0.498,30.09,1175.1,0.36,1.6,2.07,21.535954,79.812322,2.68,Sedimentary_Mn_Oxide,1,India
416.16,3.79,0.471,30.0,892.4,0.346,3.0,2.49,21.456522,78.842392,5.6,Sedimentary_Mn_Oxide,1,India
359.88,7.95,0.293,36.87,1249.1,0.283,1.67,1.65,21.323741,80.078443,4.74,Metamorphic_Schist,0,India
398.43,4.46,0.262,30.66,1057.5,0.208,3.19,2.4,21.928585,79.599578,1.96,Metamorphic_Schist,0,India
359.38,1.81,0.437,29.02,1133.2,0.207,1.92,2.03,22.052788,80.491219,5.8,Metamorphic_Schist,0,India
387.16,4.3,0.414,30.48,1061.7,0.327,3.2,1.95,21.406815,79.606604,5.53,Sedimentary_Mn_Oxide,0,India
363.27,4.63,0.462,30.85,1189.1,0.214,2.39,1.54,22.075709,80.377804,4.38,Metamorphic_Schist,1,India
454.08,5.75,0.422,32.41,929.9,0.346,2.03,1.61,21.626757,78.754569,1.68,Metamorphic_Schist,0,India
418.08,4.62,0.205,30.84,1053.5,0.232,2.83,2.18,21.859493,79.592894,4.62,Sedimentary_Mn_Oxide,1,India
310.63,7.55,0.364,35.93,1242.2,0.206,2.71,1.47,21.039139,80.017157,3.17,Metamorphic_Schist,1,India
328.31,1.72,0.343,29.01,1131.3,0.203,1.61,1.62,21.05316,79.726551,4.84,Metamorphic_Schist,0,India
396.9,2.71,0.464,29.28,1151.6,0.344,2.28,2.28,21.449135,79.764586,4.94,Sedimentary_Mn_Oxide,1,India
410.71,3.15,0.467,29.51,1089.8,0.345,2.91,1.9,21.452619,79.653803,1.2,Sedimentary_Mn_Oxide,0,India
367.49,2.31,0.385,29.12,1143.4,0.201,2.0,2.32,22.014598,79.748994,1.41,Metamorphic_Schist,0,India
392.7,1.99,0.453,29.05,1136.8,0.34,2.79,1.34,21.438096,80.484532,5.74,Metamorphic_Schist,1,India
366.22,7.84,0.214,36.62,933.8,0.243,1.74,1.89,21.249262,79.380361,2.83,Sedimentary_Mn_Oxide,1,India
355.31,2.45,0.254,29.17,1146.4,0.266,3.18,2.47,21.293105,79.754609,5.77,Sedimentary_Mn_Oxide,0,India
353.72,7.49,0.459,35.78,990.8,0.213,3.18,2.5,22.072838,78.639971,4.76,Metamorphic_Schist,0,India
372.08,6.1,0.264,33.0,938.9,0.271,2.08,2.45,21.302021,78.736174,5.14,Metamorphic_Schist,0,India
424.19,5.11,0.212,31.47,1040.2,0.265,2.09,1.95,21.793874,79.570609,5.18,Sedimentary_Mn_Oxide,0,India
330.11,6.09,0.494,32.99,1216.2,0.231,2.39,2.26,22.120992,79.91389,0.9,Metamorphic_Schist,1,India
428.62,7.61,0.215,36.06,1243.1,0.268,1.61,2.22,21.789041,80.19816,4.97,Metamorphic_Schist,0,India
425.23,5.0,0.223,31.33,1043.1,0.273,1.98,1.86,21.778489,79.575539,4.67,Sedimentary_Mn_Oxide,0,India
323.74,7.83,0.207,36.59,934.6,0.213,2.33,2.23,21.175028,79.382068,3.93,Metamorphic_Schist,0,India
320.24,5.69,0.323,32.33,1023.5,0.201,2.34,2.3,21.066882,79.542742,3.99,Metamorphic_Schist,0,India
326.24,2.26,0.212,29.11,859.2,0.21,2.21,1.33,21.165843,78.96184,5.57,Metamorphic_Schist,0,India
317.08,8.0,0.293,36.99,905.7,0.2,3.2,2.37,21.08747,79.318393,3.26,Metamorphic_Schist,0,India
316.21,2.52,0.248,29.2,1147.8,0.202,1.63,2.46,21.123798,80.463802,1.07,Metamorphic_Schist,1,India
328.3,6.46,0.489,33.66,949.5,0.264,1.94,2.42,22.186483,78.715328,5.8,Metamorphic_Schist,0,India
393.37,5.64,0.351,32.24,927.3,0.305,2.79,2.5,21.363404,78.759911,4.81,Metamorphic_Schist,0,India
388.18,1.79,0.269,29.02,1120.2,0.206,2.96,2.13,21.933793,79.706617,5.71,Metamorphic_Schist,0,India
335.65,3.47,0.213,29.74,1082.2,0.209,1.68,2.37,21.163053,79.640863,5.74,Metamorphic_Schist,1,India
324.8,7.98,0.376,36.94,1062.8,0.207,3.02,2.08,21.031301,78.518511,5.25,Metamorphic_Schist,0,India
426.87,4.44,0.3,30.63,902.9,0.31,1.67,1.46,21.71111,78.815275,5.76,Sedimentary_Mn_Oxide,1,India
414.56,7.62,0.493,36.09,1243.4,0.355,2.07,2.46,21.489914,80.024446,5.12,Metamorphic_Schist,0,India
414.7,3.45,0.207,29.72,1166.5,0.26,2.62,2.48,21.803314,80.426993,2.5,Metamorphic_Schist,1,India
444.54,7.37,0.345,35.53,1239.1,0.325,2.16,2.5,21.680522,80.221306,2.8,Metamorphic_Schist,0,India
334.15,7.96,0.21,36.91,1034.3,0.211,2.58,2.44,21.169637,78.566076,3.22,Metamorphic_Schist,1,India
367.78,3.92,0.271,30.11,894.3,0.274,2.75,2.24,21.307167,78.837265,5.01,Sedimentary_Mn_Oxide,0,India
331.02,7.65,0.494,36.16,878.3,0.23,3.02,1.3,22.120233,79.242765,3.02,Metamorphic_Schist,0,India
441.46,3.49,0.367,29.75,888.0,0.332,1.61,1.77,21.665877,78.854616,5.74,Sedimentary_Mn_Oxide,1,India
354.5,7.5,0.498,35.82,1241.3,0.236,2.89,1.39,22.132573,80.20933,0.97,Metamorphic_Schist,0,India
408.99,4.44,0.2,30.63,1058.2,0.246,2.61,2.02,21.829456,79.600653,5.53,Sedimentary_Mn_Oxide,0,India
418.35,6.4,0.474,33.54,947.5,0.347,3.18,2.24,21.460561,78.71923,1.39,Metamorphic_Schist,0,India
420.51,6.8,0.5,34.33,1229.0,0.359,1.92,2.48,21.51637,79.956589,4.25,Metamorphic_Schist,0,India
314.84,7.96,0.499,36.91,897.6,0.25,3.18,1.3,22.160672,79.298208,4.03,Metamorphic_Schist,0,India
343.09,2.57,0.215,29.22,1148.8,0.244,2.57,2.01,21.250909,80.461943,5.63,Metamorphic_Schist,0,India
332.44,5.1,0.23,31.46,1198.0,0.204,2.71,1.56,21.141443,79.864711,3.21,Metamorphic_Schist,1,India
437.78,7.86,0.258,36.65,932.7,0.293,1.96,2.35,21.742838,79.378044,5.79,Sedimentary_Mn_Oxide,0,India
331.84,1.84,0.411,29.02,1119.2,0.214,1.92,1.5,21.006812,79.704785,0.93,Metamorphic_Schist,0,India
408.61,7.36,0.494,35.5,1238.8,0.355,3.14,1.93,21.49206,80.22246,1.22,Metamorphic_Schist,0,India
366.39,4.68,0.282,30.92,1190.1,0.279,2.98,2.37,21.315418,79.845737,1.88,Sedimentary_Mn_Oxide,1,India
319.6,7.09,0.304,34.92,864.6,0.2,2.83,2.02,21.080069,79.191604,4.61,Metamorphic_Schist,1,India
424.82,3.79,0.239,29.99,851.5,0.283,3.11,1.92,21.760696,79.022325,5.7,Sedimentary_Mn_Oxide,1,India
422.54,4.03,0.5,30.21,896.1,0.36,2.46,2.31,21.527599,78.832606,4.67,Sedimentary_Mn_Oxide,0,India
332.82,3.1,0.225,29.48,1091.0,0.206,1.65,2.28,21.147144,79.655877,5.79,Metamorphic_Schist,0,India
362.51,6.66,0.261,34.04,1226.4,0.27,2.54,2.0,21.299609,79.947065,3.45,Metamorphic_Schist,0,India
416.81,6.04,0.212,32.91,1215.3,0.225,2.28,1.32,21.875156,79.911426,3.58,Metamorphic_Schist,1,India
342.87,4.83,0.485,31.1,1047.7,0.223,2.19,2.27,22.102695,79.58326,3.01,Metamorphic_Schist,0,India
329.93,3.21,0.203,29.55,1161.6,0.232,2.96,2.21,21.225867,79.784406,4.92,Sedimentary_Mn_Oxide,1,India
460.2,1.62,0.353,29.0,1129.1,0.328,1.94,1.31,21.675072,79.722509,4.4,Sedimentary_Mn_Oxide,0,India
434.08,2.62,0.429,29.24,1149.9,0.348,1.75,1.51,21.621157,79.761348,2.67,Sedimentary_Mn_Oxide,1,India
438.36,3.32,0.21,29.63,1163.9,0.263,2.6,2.47,21.797297,80.432273,2.32,Metamorphic_Schist,1,India
380.12,7.66,0.399,36.19,878.8,0.322,1.6,1.36,21.395944,79.244425,5.56,Sedimentary_Mn_Oxide,0,India
365.13,6.55,0.264,33.82,952.1,0.271,1.93,2.48,21.301949,78.710359,4.36,Metamorphic_Schist,1,India
331.34,7.97,0.219,36.94,899.4,0.207,2.97,2.06,21.154242,79.302855,5.69,Metamorphic_Schist,1,India
329.84,7.02,0.216,34.77,863.4,0.208,3.2,1.63,21.158998,79.186279,2.11,Metamorphic_Schist,0,India
414.19,5.27,0.207,31.7,1201.2,0.26,3.08,1.3,21.802383,79.872729,5.19,Sedimentary_Mn_Oxide,0,India
355.83,2.65,0.432,29.25,1101.2,0.206,2.14,2.5,22.048664,79.673375,2.6,Metamorphic_Schist,1,India
416.96,1.51,0.492,29.0,1126.2,0.36,1.72,1.65,21.552858,79.717376,5.21,Sedimentary_Mn_Oxide,0,India
375.6,3.24,0.298,29.57,1162.2,0.285,3.13,2.49,21.327121,79.785615,3.8,Sedimentary_Mn_Oxide,1,India
414.49,3.22,0.471,29.56,1161.9,0.346,2.08,2.31,21.456608,79.785036,5.61,Sedimentary_Mn_Oxide,1,India
320.5,6.17,0.497,33.13,1008.6,0.254,2.0,1.74,22.16843,79.517512,1.45,Metamorphic_Schist,0,India
391.61,7.54,0.465,35.91,953.7,0.344,2.81,1.31,21.449725,79.419513,3.93,Sedimentary_Mn_Oxide,1,India
301.53,2.25,0.232,29.11,1142.2,0.204,1.97,1.95,21.139735,79.746667,4.03,Metamorphic_Schist,0,India
438.42,6.32,0.317,33.4,945.2,0.316,1.68,1.33,21.699259,78.723704,3.63,Metamorphic_Schist,0,India
425.9,5.25,0.467,31.66,918.5,0.356,2.23,1.87,21.588002,78.778873,3.26,Metamorphic_Schist,0,India
326.08,2.93,0.258,29.39,880.4,0.201,1.6,1.34,21.114447,78.877076,2.53,Metamorphic_Schist,0,India
442.15,7.1,0.381,34.95,974.5,0.336,2.25,1.7,21.656298,79.45797,5.05,Sedimentary_Mn_Oxide,0,India
403.15,4.5,0.334,30.7,903.9,0.2,3.11,1.81,21.980531,78.812736,3.51,Metamorphic_Schist,0,India
363.41,8.0,0.479,36.99,1249.9,0.22,3.13,1.52,22.094231,80.101524,5.77,Metamorphic_Schist,0,India
449.39,7.99,0.363,36.99,1055.9,0.331,2.98,1.41,21.668169,78.529938,5.67,Metamorphic_Schist,0,India
431.32,7.39,0.409,35.57,870.6,0.343,3.13,2.39,21.636491,79.216123,5.76,Sedimentary_Mn_Oxide,1,India
361.84,3.44,0.288,29.71,1082.9,0.281,2.95,2.4,21.320181,79.642021,4.89,Sedimentary_Mn_Oxide,1,India
423.76,6.02,0.483,32.87,1214.9,0.359,2.08,2.25,21.567375,79.910148,5.17,Metamorphic_Schist,0,India
429.13,4.15,0.497,30.33,1180.0,0.36,1.61,2.08,21.540215,79.822976,1.87,Sedimentary_Mn_Oxide,1,India
345.1,7.26,0.495,35.29,1237.1,0.256,2.4,1.45,22.172906,80.230895,4.34,Metamorphic_Schist,1,India
301.68,4.77,0.391,31.02,1049.5,0.21,2.5,1.96,21.020842,79.586246,4.86,Metamorphic_Schist,0,India
378.67,5.17,0.454,31.56,850.3,0.211,1.72,1.37,22.067889,79.082735,2.26,Metamorphic_Schist,1,India
379.97,7.2,0.412,35.15,866.5,0.204,2.02,1.37,22.033934,79.199813,4.89,Metamorphic_Schist,0,India
419.45,4.1,0.5,30.28,897.2,0.359,2.57,2.34,21.518047,78.829592,5.15,Sedimentary_Mn_Oxide,1,India
330.31,4.25,0.217,30.43,1063.0,0.208,1.61,2.42,21.157269,79.608671,5.65,Metamorphic_Schist,0,India
433.9,7.68,0.4,36.24,1244.5,0.341,3.2,2.31,21.643185,80.032048,2.17,Metamorphic_Schist,0,India
420.11,7.59,0.368,36.02,1242.9,0.332,3.2,2.19,21.664933,80.021379,3.19,Metamorphic_Schist,0,India
328.27,4.11,0.215,30.29,897.4,0.208,1.62,1.6,21.159912,78.829187,1.55,Metamorphic_Schist,0,India
336.61,2.78,0.391,29.31,1098.2,0.21,2.0,1.67,21.021263,79.668206,1.41,Metamorphic_Schist,0,India
371.62,5.91,0.337,32.68,1212.9,0.3,2.63,1.3,21.354393,80.317047,5.47,Metamorphic_Schist,1,India
355.52,3.17,0.489,29.53,853.9,0.226,1.65,1.76,22.10935,78.997618,1.14,Metamorphic_Schist,1,India
432.58,3.28,0.213,29.6,853.4,0.266,3.17,1.7,21.791348,79.002022,5.79,Sedimentary_Mn_Oxide,1,India
393.36,8.0,0.264,37.0,1250.0,0.207,1.89,1.38,21.929713,80.116521,4.6,Metamorphic_Schist,0,India
337.44,4.49,0.494,30.69,1056.8,0.23,1.95,2.24,22.12011,79.598375,1.03,Metamorphic_Schist,0,India
378.16,6.9,0.4,34.51,964.2,0.202,3.2,2.39,22.024811,78.687658,5.38,Metamorphic_Schist,1,India
337.39,2.52,0.224,29.2,1147.9,0.25,3.07,2.41,21.263031,79.757495,5.55,Sedimentary_Mn_Oxide,1,India
394.34,7.65,0.387,36.15,878.1,0.318,1.6,1.34,21.387914,79.242279,5.3,Sedimentary_Mn_Oxide,1,India
400.48,7.14,0.477,35.03,972.9,0.348,3.07,1.32,21.463441,79.455113,5.52,Sedimentary_Mn_Oxide,1,India
337.67,7.67,0.464,36.21,1002.7,0.214,3.2,2.49,22.077428,78.619484,5.14,Metamorphic_Schist,0,India
382.76,7.95,0.283,36.88,1249.2,0.204,1.82,1.31,21.944543,80.079871,5.02,Metamorphic_Schist,0,India
368.54,2.15,0.297,29.08,1112.5,0.285,3.16,2.47,21.326965,79.692997,5.8,Sedimentary_Mn_Oxide,1,India
413.08,4.7,0.214,30.94,1190.5,0.224,2.95,2.38,21.87765,80.37467,4.83,Metamorphic_Schist,0,India
395.76,7.32,0.387,35.42,982.3,0.318,2.37,2.33,21.38774,78.654986,5.79,Metamorphic_Schist,0,India
307.52,7.99,0.344,36.98,1041.8,0.203,3.19,2.06,21.052676,78.553475,5.7,Metamorphic_Schist,0,India
403.36,6.8,0.214,34.31,1228.9,0.224,2.3,2.06,21.878038,80.265285,1.55,Metamorphic_Schist,0,India
412.7,6.4,0.497,33.54,947.5,0.356,3.17,2.07,21.499729,78.719268,4.05,Metamorphic_Schist,1,India
426.79,6.9,0.498,34.52,982.7,0.36,3.12,1.31,21.536876,79.4727,3.73,Sedimentary_Mn_Oxide,1,India
429.62,4.77,0.204,31.03,1191.9,0.255,2.35,2.49,21.812256,80.371361,1.18,Metamorphic_Schist,0,India
426.21,5.91,0.2,32.68,1212.9,0.243,2.22,2.38,21.834716,80.31696,2.2,Metamorphic_Schist,1,India
353.32,8.0,0.278,37.0,1250.0,0.277,1.63,1.51,21.312863,80.110664,4.2,Metamorphic_Schist,0,India
412.23,4.89,0.201,31.17,1046.3,0.238,2.64,2.16,21.846078,79.580891,5.44,Sedimentary_Mn_Oxide,1,India
360.94,6.95,0.235,34.63,980.7,0.257,1.67,2.08,21.275604,79.468988,5.76,Sedimentary_Mn_Oxide,1,India
321.1,4.21,0.238,30.39,1181.2,0.203,2.39,1.64,21.132577,79.825424,0.91,Metamorphic_Schist,1,India
367.67,2.52,0.468,29.2,1147.8,0.215,1.61,2.47,22.081512,79.757394,4.91,Metamorphic_Schist,0,India
411.97,3.2,0.478,29.54,1161.4,0.349,2.02,2.28,21.465313,79.783905,5.74,Sedimentary_Mn_Oxide,1,India
361.7,7.81,0.442,36.54,1246.7,0.208,3.17,1.31,22.057283,80.171239,5.8,Metamorphic_Schist,0,India
345.2,2.3,0.465,29.12,859.0,0.215,1.63,1.74,22.078876,78.963301,4.14,Metamorphic_Schist,0,India
373.25,7.47,0.248,35.74,872.6,0.263,2.27,1.33,21.28774,79.223233,3.52,Sedimentary_Mn_Oxide,1,India
420.3,7.13,0.2,35.01,973.7,0.247,1.76,1.6,21.827679,78.670306,5.36,Metamorphic_Schist,0,India
428.06,7.85,0.44,36.63,933.4,0.351,3.06,1.77,21.612239,79.379484,2.88,Sedimentary_Mn_Oxide,1,India
379.62,5.69,0.345,32.33,1208.9,0.303,2.74,1.3,21.359495,80.328044,5.05,Metamorphic_Schist,0,India
337.61,5.7,0.226,32.34,851.8,0.205,2.91,1.46,21.14562,79.108251,4.08,Metamorphic_Schist,1,India
362.44,6.51,0.292,33.74,1223.7,0.283,2.12,1.3,21.322777,80.283547,5.32,Metamorphic_Schist,0,India
432.38,7.99,0.399,36.97,902.6,0.341,3.13,2.16,21.643591,79.310885,3.8,Sedimentary_Mn_Oxide,1,India
441.42,2.96,0.401,29.4,855.0,0.341,1.95,2.32,21.642365,78.98909,4.17,Sedimentary_Mn_Oxide,0,India
348.15,3.21,0.205,29.55,853.7,0.235,3.0,1.41,21.232729,78.999096,3.2,Sedimentary_Mn_Oxide,1,India
400.61,7.9,0.419,36.75,890.9,0.328,1.71,1.33,21.410841,79.280488,5.61,Sedimentary_Mn_Oxide,0,India
347.25,7.79,0.497,36.5,1246.4,0.234,3.07,1.45,22.128738,80.173731,2.96,Metamorphic_Schist,0,India
323.51,7.69,0.307,36.25,879.7,0.2,3.07,2.22,21.07807,79.247366,2.46,Metamorphic_Schist,0,India
413.7,3.02,0.202,29.44,881.6,0.253,2.84,1.32,21.816783,78.873557,4.1,Sedimentary_Mn_Oxide,1,India
386.49,7.98,0.391,36.96,1039.3,0.201,2.77,2.5,22.018773,78.557635,3.59,Metamorphic_Schist,1,India
353.56,2.07,0.404,29.06,1138.5,0.203,1.94,2.39,22.027818,79.739874,0.88,Metamorphic_Schist,0,India
322.1,7.43,0.229,35.67,988.0,0.205,2.34,2.15,21.142295,78.644857,4.67,Metamorphic_Schist,0,India
420.28,7.56,0.236,35.94,875.1,0.282,2.66,2.47,21.763417,79.232278,2.59,Sedimentary_Mn_Oxide,1,India
331.43,7.83,0.354,36.59,1247.1,0.204,2.96,1.54,21.045834,80.053665,4.89,Metamorphic_Schist,0,India
423.43,6.36,0.471,33.47,1221.1,0.357,2.64,2.11,21.583301,80.292086,5.39,Metamorphic_Schist,0,India
397.7,5.38,0.407,31.85,850.8,0.324,2.02,1.79,21.401607,79.092427,1.67,Sedimentary_Mn_Oxide,0,India
427.08,6.64,0.475,33.99,955.0,0.358,2.78,1.66,21.578087,78.704802,5.73,Metamorphic_Schist,0,India
418.04,7.53,0.495,35.87,993.1,0.355,3.1,1.81,21.492959,78.635946,1.93,Metamorphic_Schist,0,India
295.32,5.19,0.323,31.58,1199.6,0.201,2.04,1.33,21.066824,79.868768,3.52,Metamorphic_Schist,0,India
316.45,7.97,0.361,36.94,1036.7,0.205,3.18,1.97,21.041037,78.562039,5.77,Metamorphic_Schist,0,India
417.89,6.16,0.2,33.11,854.3,0.242,2.59,1.94,21.838025,79.132362,3.14,Sedimentary_Mn_Oxide,1,India
397.57,1.64,0.464,29.0,1129.4,0.343,2.55,2.16,21.448658,79.723118,3.43,Sedimentary_Mn_Oxide,1,India
374.36,6.95,0.355,34.62,980.9,0.307,2.35,1.66,21.366475,79.469464,1.17,Sedimentary_Mn_Oxide,1,India
